application,source_ip,source_hostname,destination_ip,destination_hostname,protocol,port,bytes_in,bytes_out,timestamp,behavior,info,service_category,service_type,business_function,archetype
SyntheticApp_1356,10.59.181.206,,10.40.113.187,,HTTPS,5432,21542,67461,2025-09-18T14:18:34.694067,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1357,10.171.141.117,,10.37.161.229,,MYSQL,80,14164,93419,2025-09-18T14:18:34.694067,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1358,10.162.97.216,,10.18.4.63,,MYSQL,5432,50310,29863,2025-09-18T14:18:34.694067,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1359,10.100.135.121,,10.77.248.209,,HTTP,5432,66106,38040,2025-09-18T14:18:34.695067,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1360,10.67.101.163,,10.45.109.1,,HTTP,3306,65315,74103,2025-09-18T14:18:34.695067,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1361,10.106.91.10,,10.214.134.158,,POSTGRESQL,80,77532,31764,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1362,10.178.247.136,,10.92.153.216,,POSTGRESQL,5432,88552,64577,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1363,10.250.200.154,,10.182.246.76,,HTTP,80,15728,99954,2025-09-18T14:18:34.695067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1364,10.147.214.249,,10.228.166.64,,POSTGRESQL,80,16180,24094,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1365,10.237.163.170,,10.58.177.179,,MYSQL,5432,17784,64404,2025-09-18T14:18:34.695067,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1366,10.250.210.176,,10.120.14.75,,HTTPS,5432,29194,54609,2025-09-18T14:18:34.695067,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1367,10.31.165.67,,10.162.210.101,,HTTP,5432,53255,35170,2025-09-18T14:18:34.695067,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1368,10.27.137.125,,10.112.173.163,,HTTPS,3306,59672,54714,2025-09-18T14:18:34.695067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1369,10.113.85.138,,10.105.56.243,,POSTGRESQL,443,44212,17936,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1370,10.10.10.206,,10.194.46.200,,MYSQL,443,47229,73468,2025-09-18T14:18:34.695067,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1371,10.32.25.133,,10.107.185.138,,HTTPS,80,71215,52842,2025-09-18T14:18:34.695067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1372,10.117.148.206,,10.82.191.85,,HTTPS,3306,73476,97119,2025-09-18T14:18:34.695067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1373,10.127.6.10,,10.10.52.129,,MYSQL,80,6542,21571,2025-09-18T14:18:34.695067,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1374,10.144.154.7,,10.117.126.9,,POSTGRESQL,5432,17206,50526,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1375,10.205.67.210,,10.138.43.20,,POSTGRESQL,3306,95648,93207,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1376,10.212.10.4,,10.77.48.189,,HTTP,3306,26465,80389,2025-09-18T14:18:34.695067,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1377,10.159.165.109,,10.11.154.71,,POSTGRESQL,443,14065,35638,2025-09-18T14:18:34.695067,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1378,10.241.192.75,,10.219.47.57,,MYSQL,3306,37511,64353,2025-09-18T14:18:34.695067,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1379,10.145.125.98,,10.8.254.187,,HTTPS,443,72641,94661,2025-09-18T14:18:34.695067,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1380,10.55.231.58,,10.12.203.198,,HTTP,5432,49473,63495,2025-09-18T14:18:34.695067,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1381,10.55.159.86,,10.73.42.25,,MYSQL,5432,28221,65200,2025-09-18T14:18:34.696072,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1382,10.127.42.37,,10.206.242.134,,HTTPS,443,31465,8724,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1383,10.252.129.106,,10.159.172.214,,MYSQL,5432,43132,91308,2025-09-18T14:18:34.696072,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1384,10.208.2.69,,10.107.250.140,,HTTP,443,86460,31898,2025-09-18T14:18:34.696072,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1385,10.164.236.182,,10.247.41.236,,HTTPS,443,92652,11158,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1386,10.192.65.194,,10.6.82.134,,HTTPS,443,22783,26869,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1387,10.224.58.10,,10.217.253.44,,HTTP,3306,64857,19332,2025-09-18T14:18:34.696072,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1388,10.214.204.3,,10.151.60.112,,HTTPS,443,89694,36534,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1389,10.165.190.145,,10.84.72.75,,POSTGRESQL,80,27799,81478,2025-09-18T14:18:34.696072,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1390,10.190.128.121,,10.236.107.240,,HTTP,80,95388,18739,2025-09-18T14:18:34.696072,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1391,10.84.242.3,,10.162.213.46,,HTTP,443,9788,1734,2025-09-18T14:18:34.696072,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1392,10.159.96.52,,10.48.234.85,,POSTGRESQL,5432,82916,62432,2025-09-18T14:18:34.696072,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1393,10.80.34.90,,10.115.176.161,,POSTGRESQL,5432,36989,38249,2025-09-18T14:18:34.696072,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1394,10.218.156.95,,10.206.130.144,,POSTGRESQL,5432,87424,27553,2025-09-18T14:18:34.696072,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1395,10.39.78.27,,10.110.143.46,,HTTPS,443,14411,17607,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1396,10.196.169.148,,10.141.242.54,,MYSQL,80,31386,29369,2025-09-18T14:18:34.696072,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1397,10.46.75.37,,10.84.243.224,,MYSQL,3306,11195,7840,2025-09-18T14:18:34.696072,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1398,10.70.225.109,,10.241.167.78,,HTTPS,443,32558,74419,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1399,10.201.193.199,,10.197.242.91,,POSTGRESQL,5432,42546,70558,2025-09-18T14:18:34.696072,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1400,10.40.109.245,,10.85.142.183,,MYSQL,80,74464,58887,2025-09-18T14:18:34.696072,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1401,10.250.128.176,,10.61.222.167,,MYSQL,3306,4315,48931,2025-09-18T14:18:34.696072,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1402,10.238.177.187,,10.217.109.158,,HTTPS,443,51129,50047,2025-09-18T14:18:34.696072,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1403,10.91.5.51,,10.226.184.135,,HTTP,443,77832,41683,2025-09-18T14:18:34.696072,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1404,10.168.48.234,,10.188.129.129,,POSTGRESQL,5432,36786,5394,2025-09-18T14:18:34.697067,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1405,10.140.245.102,,10.22.129.71,,HTTP,3306,75996,4988,2025-09-18T14:18:34.697067,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1406,10.241.232.126,,10.88.242.192,,MYSQL,5432,72511,14616,2025-09-18T14:18:34.697067,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1407,10.19.189.8,,10.78.90.223,,HTTPS,80,55994,16653,2025-09-18T14:18:34.697067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1408,10.28.227.164,,10.31.160.25,,HTTP,80,26451,86865,2025-09-18T14:18:34.697067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1409,10.8.170.215,,10.162.86.232,,HTTP,5432,49005,68677,2025-09-18T14:18:34.697067,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1410,10.7.206.107,,10.31.33.50,,HTTPS,3306,96545,35948,2025-09-18T14:18:34.697067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1411,10.42.88.114,,10.22.141.156,,POSTGRESQL,443,67252,54641,2025-09-18T14:18:34.697067,Synthetic,POSTGRESQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1412,10.88.1.80,,10.140.179.31,,HTTPS,3306,75471,92264,2025-09-18T14:18:34.697067,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1413,10.44.237.23,,10.59.46.47,,MYSQL,443,25334,42615,2025-09-18T14:18:34.697067,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1414,10.10.86.202,,10.5.111.164,,HTTP,80,11652,95932,2025-09-18T14:18:34.697067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1415,10.126.157.215,,10.97.67.80,,HTTP,80,93525,38627,2025-09-18T14:18:34.697067,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1416,10.91.142.36,,10.161.211.58,,HTTP,443,27112,24214,2025-09-18T14:18:34.697067,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1417,10.151.132.179,,10.225.135.24,,MYSQL,443,76850,48659,2025-09-18T14:18:34.697067,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1418,10.178.230.213,,10.87.18.244,,POSTGRESQL,80,21408,71510,2025-09-18T14:18:34.697067,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1419,10.107.222.89,,10.147.106.88,,HTTP,3306,73300,98403,2025-09-18T14:18:34.697067,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1420,10.137.46.132,,10.107.132.56,,HTTP,443,5121,16112,2025-09-18T14:18:34.697067,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1421,10.95.243.36,,10.239.165.96,,HTTP,3306,87285,78121,2025-09-18T14:18:34.697067,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1422,10.17.165.180,,10.53.183.223,,HTTPS,80,56234,63324,2025-09-18T14:18:34.697067,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1423,10.171.172.166,,10.51.95.234,,POSTGRESQL,80,22331,62189,2025-09-18T14:18:34.697067,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1424,10.95.11.113,,10.233.222.188,,MYSQL,443,32927,34105,2025-09-18T14:18:34.697067,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1425,10.191.172.124,,10.205.153.11,,HTTPS,80,15136,56179,2025-09-18T14:18:34.698065,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1426,10.218.137.245,,10.205.14.42,,HTTP,5432,40397,79230,2025-09-18T14:18:34.698065,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1427,10.101.71.34,,10.170.27.249,,HTTPS,3306,19541,46364,2025-09-18T14:18:34.698065,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1428,10.234.202.43,,10.235.0.169,,HTTP,80,23553,40489,2025-09-18T14:18:34.698065,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1429,10.157.41.48,,10.120.104.112,,HTTP,443,33077,21203,2025-09-18T14:18:34.698065,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1430,10.191.2.123,,10.81.176.26,,HTTP,80,91018,52648,2025-09-18T14:18:34.698065,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1431,10.108.241.172,,10.192.237.181,,HTTP,5432,51800,17843,2025-09-18T14:18:34.698065,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1432,10.162.68.103,,10.167.144.210,,MYSQL,80,56652,79241,2025-09-18T14:18:34.698065,Synthetic,MYSQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1433,10.201.36.89,,10.250.13.57,,HTTPS,3306,31822,49382,2025-09-18T14:18:34.698065,Synthetic,HTTPS:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1434,10.185.174.129,,10.0.203.235,,POSTGRESQL,3306,31156,19098,2025-09-18T14:18:34.698065,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1435,10.255.96.12,,10.108.154.112,,MYSQL,443,51340,86726,2025-09-18T14:18:34.698065,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1436,10.92.217.39,,10.145.159.100,,HTTP,443,5564,35212,2025-09-18T14:18:34.698065,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1437,10.215.91.42,,10.203.54.120,,HTTPS,5432,90923,97032,2025-09-18T14:18:34.698065,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1438,10.51.207.206,,10.6.82.82,,POSTGRESQL,80,67449,51330,2025-09-18T14:18:34.698065,Synthetic,POSTGRESQL:80,DATA,database,Relational databases,3-Tier
SyntheticApp_1439,10.232.5.125,,10.205.216.198,,HTTP,5432,56703,34901,2025-09-18T14:18:34.698065,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1440,10.59.230.129,,10.190.242.183,,MYSQL,443,48823,15637,2025-09-18T14:18:34.698065,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1441,10.91.217.137,,10.196.40.39,,HTTP,3306,93741,78352,2025-09-18T14:18:34.698065,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1442,10.132.101.132,,10.232.222.13,,MYSQL,3306,6222,16931,2025-09-18T14:18:34.698065,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1443,10.250.235.94,,10.25.189.65,,MYSQL,3306,89473,39816,2025-09-18T14:18:34.698065,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1444,10.12.136.46,,10.150.182.107,,POSTGRESQL,3306,43550,40017,2025-09-18T14:18:34.698065,Synthetic,POSTGRESQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1445,10.18.57.92,,10.18.202.64,,HTTPS,80,71121,13395,2025-09-18T14:18:34.698065,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1446,10.64.74.163,,10.252.220.229,,HTTPS,5432,61035,91307,2025-09-18T14:18:34.698065,Synthetic,HTTPS:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1447,10.124.234.11,,10.39.167.96,,HTTP,80,80869,95871,2025-09-18T14:18:34.699064,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1448,10.51.195.132,,10.40.172.238,,POSTGRESQL,5432,40581,56381,2025-09-18T14:18:34.699064,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1449,10.205.11.48,,10.131.40.215,,HTTP,3306,26119,75828,2025-09-18T14:18:34.699064,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1450,10.133.155.158,,10.124.25.96,,HTTPS,80,29207,58271,2025-09-18T14:18:34.699064,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1451,10.140.95.71,,10.23.204.233,,HTTP,5432,38344,36740,2025-09-18T14:18:34.699064,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1452,10.2.208.54,,10.9.212.169,,HTTP,80,36003,61613,2025-09-18T14:18:34.699064,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1453,10.162.49.57,,10.115.9.182,,MYSQL,3306,9352,81135,2025-09-18T14:18:34.699064,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1454,10.147.235.151,,10.215.168.139,,HTTP,5432,74093,2647,2025-09-18T14:18:34.699064,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1455,10.175.174.82,,10.177.227.39,,MYSQL,443,66401,28608,2025-09-18T14:18:34.699064,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1456,10.87.199.66,,10.206.16.170,,POSTGRESQL,5432,83756,64771,2025-09-18T14:18:34.699064,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1457,10.176.42.54,,10.189.155.75,,MYSQL,5432,60178,89408,2025-09-18T14:18:34.699064,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1458,10.239.15.40,,10.85.180.145,,HTTP,80,4068,99485,2025-09-18T14:18:34.699064,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1459,10.145.251.254,,10.120.192.236,,HTTPS,443,50601,80576,2025-09-18T14:18:34.699064,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1460,10.63.49.102,,10.111.108.254,,HTTP,5432,38925,24412,2025-09-18T14:18:34.699064,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1461,10.81.205.141,,10.209.180.193,,HTTPS,80,79544,37553,2025-09-18T14:18:34.699064,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1462,10.163.185.162,,10.54.162.129,,MYSQL,3306,52402,30504,2025-09-18T14:18:34.699064,Synthetic,MYSQL:3306,DATA,database,Relational databases,3-Tier
SyntheticApp_1463,10.206.253.194,,10.237.146.212,,MYSQL,5432,24281,53435,2025-09-18T14:18:34.699064,Synthetic,MYSQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1464,10.147.1.137,,10.171.237.168,,HTTP,443,13887,51246,2025-09-18T14:18:34.699064,Synthetic,HTTP:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1465,10.214.214.106,,10.96.14.159,,HTTP,5432,80915,82254,2025-09-18T14:18:34.699064,Synthetic,HTTP:5432,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1466,10.41.209.243,,10.11.166.157,,MYSQL,443,75620,82984,2025-09-18T14:18:34.699064,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1467,10.241.46.244,,10.189.11.191,,MYSQL,443,52031,73359,2025-09-18T14:18:34.699064,Synthetic,MYSQL:443,DATA,database,Relational databases,3-Tier
SyntheticApp_1468,10.98.82.118,,10.188.122.45,,HTTP,80,27186,43300,2025-09-18T14:18:34.699064,Synthetic,HTTP:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1469,10.67.150.17,,10.15.105.148,,HTTPS,443,33118,90610,2025-09-18T14:18:34.699064,Synthetic,HTTPS:443,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1470,10.227.123.204,,10.90.236.129,,POSTGRESQL,5432,80168,44418,2025-09-18T14:18:34.700068,Synthetic,POSTGRESQL:5432,DATA,database,Relational databases,3-Tier
SyntheticApp_1471,10.81.125.119,,10.35.3.192,,HTTP,3306,89719,54260,2025-09-18T14:18:34.700068,Synthetic,HTTP:3306,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
SyntheticApp_1472,10.240.197.19,,10.213.133.227,,HTTPS,80,16857,94820,2025-09-18T14:18:34.700068,Synthetic,HTTPS:80,INFRASTRUCTURE,load_balancer,Load balancers and traffic distributors,3-Tier
